lake_nhdid,percent_bass,state,stock_size,wae_mod_lifestage,wae_repro,year,lake_waterarea_ha,lake_shorelinedevfactor,gdd_wtr_5c,tsi,trophic,stock_density,wae_mod,lake_maxdepth_m,rsvr,lake_namelagos,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,fips,merge_key,state_abbr,county_name,median_income,population,year_diff,prop_below_poverty,prop_hs_grad,prop_bachelors
120018681,0.378593389,MN,Large_Fingerling,age_1,none,2008,155.494275,1.644767845,2474.479956,73.18316964,hyper_eutrophic,159.1055362,0.410742496,4.266589642,Nl,Stowe Lake,27041,45.994156557329,-95.6296021847702,27041,27041_2008,MN,"Douglas County, Minnesota",50365.0,36167.0,4,0.10067188320844969,0.1167915503082921,0.003041446622611773
120018211,0.397341838,MN,Large_Fingerling,age_1,none,2009,324.6329052,1.463897279,2483.151828,63.95928676,eutrophic,51.9540679,0.565560821,18.20520592,Nl,Lake Independence,27053,45.0302280960619,-93.6497460080657,27053,27053_2009,MN,"Hennepin County, Minnesota",63559.0,1158039.0,3,0.1236063724969539,0.2023256556989877,0.011170608243763811
120018106,0.311688279,MN,Large_Fingerling,age_1,none,2009,81.44438642,1.379643378,2715.079359,68.6078899,eutrophic,94.76405114,0.134281201,9.990844727,Nl,Lake Nokomis,27053,44.9086379198906,-93.2421356199788,27053,27053_2009,MN,"Hennepin County, Minnesota",63559.0,1158039.0,3,0.1236063724969539,0.2023256556989877,0.011170608243763811
120018088,0.389167763,MN,Large_Fingerling,age_1,none,2005,367.0990234,2.137895817,3018.221335,69.11454615,eutrophic,60.12001829,0.393364929,14.50132942,Rsvr,Medicine Lake,27053,45.0016948835765,-93.4123281354772,27053,27053_2005,MN,"Hennepin County, Minnesota",63559.0,1158039.0,7,0.1236063724969539,0.2023256556989877,0.011170608243763811
120018060,0.466847058,MN,Large_Fingerling,age_1,none,2007,114.2144361,1.440072519,2962.952557,62.13543027,eutrophic,45.11688867,0.134281201,10.79057598,Nl,Eagle Lake,27053,45.0745375948813,-93.4130967833556,27053,27053_2007,MN,"Hennepin County, Minnesota",63559.0,1158039.0,5,0.1236063724969539,0.2023256556989877,0.011170608243763811
120018091,0.417144999,MN,Large_Fingerling,age_1,none,2007,112.3110074,1.620121545,3049.910354,70.88193936,hyper_eutrophic,23.77327085,0.134281201,10.66747952,Nl,Long Lake,27053,44.9883932611153,-93.5563252353902,27053,27053_2007,MN,"Hennepin County, Minnesota",63559.0,1158039.0,5,0.1236063724969539,0.2023256556989877,0.011170608243763811
120018211,0.404437355,MN,Large_Fingerling,age_1,none,2005,324.6329052,1.463897279,2928.451522,69.06814326,eutrophic,42.18303129,0.739336493,18.20520592,Nl,Lake Independence,27053,45.0302280960619,-93.6497460080657,27053,27053_2005,MN,"Hennepin County, Minnesota",63559.0,1158039.0,7,0.1236063724969539,0.2023256556989877,0.011170608243763811
120020742,0.472354646,MN,Large_Fingerling,age_1,combo,2005,193.3072813,1.523708724,2387.027792,45.66389201,mesotrophic,8.385612737,0.023696682,24.38281059,Nl,Eleventh Crow Wing Lake,27057,47.0158429579039,-94.7255498387447,27057,27057_2005,MN,"Hubbard County, Minnesota",45623.0,20372.0,7,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020737,0.46727715,MN,Large_Fingerling,age_1,none,2006,145.7687802,1.523812575,2279.351362,43.33909669,mesotrophic,30.92568926,0.584518167,29.2561512,Nl,East Crooked Lake,27057,47.0275535161724,-94.8203473771974,27057,27057_2006,MN,"Hubbard County, Minnesota",45623.0,20372.0,6,0.11913410563518555,0.10902218731592382,0.005055959159630866
59807181,0.397622974,MN,Large_Fingerling,age_1,combo,2006,139.6272785,2.010786604,2394.900846,48.14676617,mesotrophic,45.46389552,0.66192733,7.258488178,Nl,Big Stony Lake,27057,46.8809494359017,-94.9133441645287,27057,27057_2006,MN,"Hubbard County, Minnesota",45623.0,20372.0,6,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020766,0.475049526,MN,Large_Fingerling,age_1,combo,2006,600.8427647,4.143279292,2243.982503,41.34676617,mesotrophic,15.54816093,0.255924171,15.23925591,Rsvr,Lake Belle Taine,27057,46.9351271587391,-94.888450414845,27057,27057_2006,MN,"Hubbard County, Minnesota",45623.0,20372.0,6,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020779,0.503530547,MN,Large_Fingerling,age_1,combo,2008,786.5468848,2.927781126,2109.394736,54.94676617,eutrophic,13.97119512,0.004739336,39.30633926,Rsvr,Long Lake,27057,46.9051557932453,-94.9917848791594,27057,27057_2008,MN,"Hubbard County, Minnesota",45623.0,20372.0,4,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258153,0.435875499,MN,Large_Fingerling,age_1,combo,2012,159.4335986,1.982933423,2249.17832,46.35813221,mesotrophic,50.27171232,0.565560821,35.04397964,Rsvr,Lower Bottle Lake,27057,47.0297468163468,-94.9487647972981,27057,27057_2012,MN,"Hubbard County, Minnesota",45623.0,20372.0,0,0.11913410563518555,0.10902218731592382,0.005055959159630866
59805663,0.503796782,MN,Large_Fingerling,age_1,combo,2008,129.6432509,1.240876206,2119.966705,48.14676617,mesotrophic,4.157563131,0.935229068,25.60122681,Nl,Blue Lake,27057,47.0172086712742,-95.0049501691106,27057,27057_2008,MN,"Hubbard County, Minnesota",45623.0,20372.0,4,0.11913410563518555,0.10902218731592382,0.005055959159630866
120019491,0.466468972,MN,Large_Fingerling,age_1,combo,2008,330.2955887,1.401579244,2083.160781,56.37347816,eutrophic,11.85301934,0.023696682,8.838190079,Nl,Lake George,27057,47.1974876208189,-94.9769378618359,27057,27057_2008,MN,"Hubbard County, Minnesota",45623.0,20372.0,4,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020743,0.359950766,MN,Large_Fingerling,age_1,combo,2009,840.9615999,2.239433949,2002.532378,54.09315617,eutrophic,16.4466487,0.281200632,26.47675514,Rsvr,Potato Lake,27057,47.0023072420988,-95.0524070066275,27057,27057_2009,MN,"Hubbard County, Minnesota",45623.0,20372.0,3,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020796,0.44739659,MN,Large_Fingerling,age_1,none,2011,133.342238,1.143670609,2468.85237,46.35813221,mesotrophic,170.5386106,0.941548183,6.996933937,Nl,Duck Lake,27057,46.8087458252013,-94.9065663556311,27057,27057_2011,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
120019517,0.476691912,MN,Large_Fingerling,age_1,none,2009,350.7506647,1.052167074,2042.761405,66.75813221,eutrophic,25.34563978,0.565560821,12.80064011,Nl,Grace Lake,27057,47.4085562433878,-94.7452187694769,27057,27057_2009,MN,"Hubbard County, Minnesota",45623.0,20372.0,3,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258139,0.341848515,MN,Large_Fingerling,age_1,combo,2007,200.2633571,1.597327764,2516.105554,55.45824107,eutrophic,14.38106323,0.287519747,9.143553734,Nl,Eighth Crow Wing Lake,27057,46.9594280450542,-94.7949957736571,27057,27057_2007,MN,"Hubbard County, Minnesota",45623.0,20372.0,5,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258137,0.333550679,MN,Large_Fingerling,age_1,combo,2013,260.7240238,2.04948725,2399.274467,62.70417357,hyper_eutrophic,85.79186405,0.235387046,9.143553734,Nl,Third Crow Wing Lake; Washburn Lake,27057,46.8614137881538,-94.8574906317473,27057,27057_2013,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020792,0.323284926,MN,Large_Fingerling,age_1,combo,2013,210.9764467,1.396763256,2355.950056,57.68066415,eutrophic,72.66213948,0.134281201,4.571776867,Nl,First Crow Wing Lake,27057,46.8397075051286,-94.8363990222936,27057,27057_2013,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258151,0.370537222,MN,Large_Fingerling,age_1,none,2013,161.8169329,1.818008033,2336.673301,55.71779518,eutrophic,100.6693163,0.410742496,10.66747952,Rsvr,Fifth Crow Wing Lake,27057,46.9223586155043,-94.8916416855384,27057,27057_2013,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258152,0.343818481,MN,Large_Fingerling,age_1,combo,2013,136.0390425,1.510695441,2344.666662,55.73979201,eutrophic,104.6758323,0.060031596,10.66747952,Nl,Sixth Crow Wing Lake,27057,46.9288791153316,-94.8640761760663,27057,27057_2013,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020766,0.481980666,MN,Large_Fingerling,age_1,combo,2010,600.8427647,4.143279292,2263.886928,44.16902117,mesotrophic,19.49594917,0.437598736,15.23925591,Rsvr,Lake Belle Taine,27057,46.9351271587391,-94.888450414845,27057,27057_2010,MN,"Hubbard County, Minnesota",45623.0,20372.0,2,0.11913410563518555,0.10902218731592382,0.005055959159630866
167258265,0.441771245,MN,Large_Fingerling,age_1,combo,2011,664.6830039,1.594448033,2351.061892,46.35813221,mesotrophic,35.10094265,0.134281201,23.1561985,Nl,Fishhook Lake,27057,46.9569528384025,-95.0641971378839,27057,27057_2011,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
59805097,0.356696388,MN,Large_Fingerling,age_1,combo,2009,215.3620746,2.056456416,2055.659463,52.12451118,eutrophic,29.30413821,0.616113744,18.59189224,Rsvr,Island Lake,27057,47.0466540015659,-95.1086564366502,27057,27057_2009,MN,"Hubbard County, Minnesota",45623.0,20372.0,3,0.11913410563518555,0.10902218731592382,0.005055959159630866
120020741,0.360466489,MN,Large_Fingerling,age_1,combo,2011,170.5762274,1.925581891,2279.564693,53.15813221,eutrophic,38.69237876,0.410742496,23.44484138,Nl,Eagle Lake,27057,47.0208551839639,-95.0982371162453,27057,27057_2011,MN,"Hubbard County, Minnesota",45623.0,20372.0,1,0.11913410563518555,0.10902218731592382,0.005055959159630866
59805399,0.497091699,MN,Large_Fingerling,age_1,none,2007,228.6547208,2.062300281,2528.007975,53.95928676,eutrophic,5.786016555,0.410742496,18.28710747,Rsvr,Two Inlets Lake,27005,47.020192103785,-95.2035932498862,27005,27005_2007,MN,"Becker County, Minnesota",49159.0,32600.0,5,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018495,0.367707973,MN,Large_Fingerling,age_1,none,2008,508.5308667,1.277426062,2347.753753,57.13118852,eutrophic,22.8560364,0.437598736,15.06833935,Nl,Lake Sallie; Muskrat Lake,27005,46.771137688301,-95.8957773720571,27005,27005_2008,MN,"Becker County, Minnesota",49159.0,32600.0,4,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018510,0.484781261,MN,Large_Fingerling,age_1,none,2008,746.9331882,1.141427382,2330.675343,50.1449957,eutrophic,21.34996845,0.371248025,13.0989666,Nl,Lake Melissa,27005,46.7424907291643,-95.8972319994843,27005,27005_2008,MN,"Becker County, Minnesota",49159.0,32600.0,4,0.11613496932515338,0.10226993865030674,0.003987730061349694
86273637,0.529026901,MN,Large_Fingerling,age_1,none,2007,127.8602852,2.387321462,2472.121423,40.0,mesotrophic,32.03496686,0.287519747,12.33614731,Rsvr,Pickerel Lake,27005,46.8721358907581,-95.7305397289033,27005,27005_2007,MN,"Becker County, Minnesota",49159.0,32600.0,5,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018482,0.403628771,MN,Large_Fingerling,age_1,none,2012,208.98978,3.003616616,2503.473654,52.12451118,eutrophic,11.31155792,0.368088468,7.924379349,Rsvr,Leaf Lake,27005,46.7949910747404,-96.0305047168735,27005,27005_2012,MN,"Becker County, Minnesota",49159.0,32600.0,0,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018509,0.362359859,MN,Large_Fingerling,age_1,none,2012,254.899507,1.835359748,2505.772885,56.45903464,eutrophic,7.014529064,0.105845182,5.788612843,Nl,Lake Ida,27005,46.732182102366,-96.0986816733992,27005,27005_2012,MN,"Becker County, Minnesota",49159.0,32600.0,0,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018487,0.346451068,MN,Large_Fingerling,age_1,none,2006,354.3005466,2.316837122,2514.354212,59.02389203,eutrophic,21.88819654,0.287519747,8.826126099,Rsvr,Upper Cormorant Lake,27005,46.7785829663735,-96.1318877645856,27005,27005_2006,MN,"Becker County, Minnesota",49159.0,32600.0,6,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018487,0.345569788,MN,Large_Fingerling,age_1,none,2011,354.3005466,2.316837122,2462.920989,63.25903464,eutrophic,20.75921155,0.75671406,8.826126099,Rsvr,Upper Cormorant Lake,27005,46.7785829663735,-96.1318877645856,27005,27005_2011,MN,"Becker County, Minnesota",49159.0,32600.0,1,0.11613496932515338,0.10226993865030674,0.003987730061349694
121840225,0.429946095,MN,Large_Fingerling,age_1,combo,2005,330.7047318,1.312449586,2321.797137,60.89315617,eutrophic,6.92460609,0.813586098,12.35782623,Nl,Tulaby Lake,27005,47.1510928868333,-95.6035635253993,27005,27005_2005,MN,"Becker County, Minnesota",49159.0,32600.0,7,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018467,0.438350033,MN,Large_Fingerling,age_1,none,2005,678.5518286,1.607508572,2433.200687,52.51538767,eutrophic,8.022968579,0.726698262,8.838734627,Nl,Toad Lake,27005,46.8655710084516,-95.4909406712954,27005,27005_2005,MN,"Becker County, Minnesota",49159.0,32600.0,7,0.11613496932515338,0.10226993865030674,0.003987730061349694
86272845,0.478702107,MN,Large_Fingerling,age_1,none,2005,156.096764,1.815293492,2200.192058,34.66436652,mesotrophic,50.17400618,0.410742496,21.33495903,Rsvr,Juggler Lake,27005,47.1297630405093,-95.4583269568361,27005,27005_2005,MN,"Becker County, Minnesota",49159.0,32600.0,7,0.11613496932515338,0.10226993865030674,0.003987730061349694
86272845,0.541893934,MN,Large_Fingerling,age_1,none,2007,156.096764,1.815293492,2284.021885,39.0576393,mesotrophic,13.90803976,0.060031596,21.33495903,Rsvr,Juggler Lake,27005,47.1297630405093,-95.4583269568361,27005,27005_2007,MN,"Becker County, Minnesota",49159.0,32600.0,5,0.11613496932515338,0.10226993865030674,0.003987730061349694
120018464,0.422664091,MN,Large_Fingerling,age_1,none,2005,711.7706598,1.450454845,2431.364694,51.28156351,eutrophic,18.37530084,0.737756714,8.533983231,Nl,Cotton Lake,27005,46.871789043042,-95.6873312497007,27005,27005_2005,MN,"Becker County, Minnesota",49159.0,32600.0,7,0.11613496932515338,0.10226993865030674,0.003987730061349694
86273637,0.504012416,MN,Large_Fingerling,age_1,none,2005,127.8602852,2.387321462,2373.249893,50.96902117,eutrophic,5.607683408,0.287519747,12.33614731,Rsvr,Pickerel Lake,27005,46.8721358907581,-95.7305397289033,27005,27005_2005,MN,"Becker County, Minnesota",49159.0,32600.0,7,0.11613496932515338,0.10226993865030674,0.003987730061349694
120020928,0.519297326,MN,Large_Fingerling,age_1,combo,2008,889.3170968,3.223401376,2024.424702,40.1449957,mesotrophic,13.13592198,0.004739336,35.05028915,Rsvr,Wabana Lake,27061,47.422103714625,-93.5227464447208,27061,27061_2008,MN,"Itasca County, Minnesota",46180.0,45052.0,4,0.12248068898162123,0.1029920980200657,0.003174109917428749
47727759,0.473399618,MN,Large_Fingerling,age_1,combo,2005,487.7720182,1.166708624,2328.65175,45.45824107,mesotrophic,10.11743154,0.933649289,32.00243759,Nl,Siseebakwet Lake,27061,47.1570119731942,-93.6710320716956,27061,27061_2005,MN,"Itasca County, Minnesota",46180.0,45052.0,7,0.12248068898162123,0.1029920980200657,0.003174109917428749
90768737,0.389054798,MN,Fry,yoy,combo,2009,1188.152559,1.597417892,1980.353253,59.45492826,eutrophic,1514.95697,0.864321608,10.66747952,Nl,Island Lake,27061,47.8120557225706,-94.2371227321928,27061,27061_2009,MN,"Itasca County, Minnesota",46180.0,45052.0,3,0.12248068898162123,0.1029920980200657,0.003174109917428749
120020902,0.369988368,MN,Large_Fingerling,age_1,combo,2005,183.4206036,1.481935916,2248.152689,45.42910655,mesotrophic,204.7152788,0.821484992,12.07707787,Nl,Round Lake,27061,47.6015345791626,-93.360685851407,27061,27061_2005,MN,"Itasca County, Minnesota",46180.0,45052.0,7,0.12248068898162123,0.1029920980200657,0.003174109917428749
120019476,0.43433693,MN,Large_Fingerling,age_1,none,2011,179.8856947,1.858768364,2267.635011,44.77207231,mesotrophic,125.1906108,0.060031596,26.76884842,Nl,Johnson Lake,27061,47.441646982463,-93.6032326872413,27061,27061_2011,MN,"Itasca County, Minnesota",46180.0,45052.0,1,0.12248068898162123,0.1029920980200657,0.003174109917428749
80004607,0.500085479,MN,Large_Fingerling,age_1,none,2008,219.1356522,1.539839945,2051.994633,44.16902117,mesotrophic,57.59902542,0.060031596,25.89996529,Nl,Shallow Lake,27061,47.1236824961917,-93.2935805524867,27061,27061_2008,MN,"Itasca County, Minnesota",46180.0,45052.0,4,0.12248068898162123,0.1029920980200657,0.003174109917428749
120019462,0.473934098,MN,Large_Fingerling,age_1,combo,2009,2684.505337,4.336306107,2011.896325,42.55838904,mesotrophic,10.13371053,0.600315956,33.32278944,Rsvr,Pokegama Lake,27061,47.1858930533203,-93.5800828194103,27061,27061_2009,MN,"Itasca County, Minnesota",46180.0,45052.0,3,0.12248068898162123,0.1029920980200657,0.003174109917428749
47727759,0.496946742,MN,Large_Fingerling,age_1,none,2011,487.7720182,1.166708624,2272.597846,37.98366139,mesotrophic,22.00208212,0.966824645,32.00243759,Nl,Siseebakwet Lake,27061,47.1570119731942,-93.6710320716956,27061,27061_2011,MN,"Itasca County, Minnesota",46180.0,45052.0,1,0.12248068898162123,0.1029920980200657,0.003174109917428749
120019446,0.519944298,MN,Large_Fingerling,age_1,combo,2009,1077.31937,2.928117487,1960.645046,48.14676617,mesotrophic,14.37642396,0.2164297,23.15812874,Rsvr,Bass Lake,27061,47.3244432830363,-93.6509347264805,27061,27061_2009,MN,"Itasca County, Minnesota",46180.0,45052.0,3,0.12248068898162123,0.1029920980200657,0.003174109917428749
120019446,0.530852407,MN,Large_Fingerling,age_1,combo,2013,1077.31937,2.928117487,2179.167865,45.9153575,mesotrophic,37.35011282,0.2164297,23.15812874,Rsvr,Bass Lake,27061,47.3244432830363,-93.6509347264805,27061,27061_2013,MN,"Itasca County, Minnesota",46180.0,45052.0,1,0.12248068898162123,0.1029920980200657,0.003174109917428749
90771459,0.442617123,MN,Large_Fingerling,age_1,none,2009,11.82159135,1.374766258,2046.14456,57.19779476,eutrophic,155.4782216,0.739336493,9.1,Nl,Dock Lake,27061,47.5432607704606,-93.5925977735152,27061,27061_2009,MN,"Itasca County, Minnesota",46180.0,45052.0,3,0.12248068898162123,0.1029920980200657,0.003174109917428749
120018897,0.509215124,MN,Large_Fingerling,age_1,none,2008,421.6466481,3.187959327,2070.048578,44.16902117,mesotrophic,10.02023855,0.255924171,26.93910408,Rsvr,North Star Lake,27061,47.5475274205152,-93.6705395446551,27061,27061_2008,MN,"Itasca County, Minnesota",46180.0,45052.0,4,0.12248068898162123,0.1029920980200657,0.003174109917428749
47719159,0.472085004,MN,Large_Fingerling,age_1,none,2011,1632.842624,2.264688263,2208.527666,38.9566334,mesotrophic,8.63157281,0.75671406,30.78329849,Rsvr,Deer Lake,27061,47.3833004977083,-93.6405722828843,27061,27061_2011,MN,"Itasca County, Minnesota",46180.0,45052.0,1,0.12248068898162123,0.1029920980200657,0.003174109917428749
120018774,0.436094072,MN,Small_Fingerling,age_1,combo,2009,899.8779107,2.651672449,2334.381021,71.20294234,hyper_eutrophic,0.354492533,0.870458136,9.26044178,Nl,Norway Lake,27067,45.3079372615419,-95.1031157066794,27067,27067_2009,MN,"Kandiyohi County, Minnesota",50156.0,42150.0,3,0.1272123368920522,0.10196915776986952,0.004578884934756821
45337429,0.294284721,MN,Fry,yoy,none,2005,412.1284093,1.570307193,2738.319034,67.13118852,eutrophic,2562.7862,0.738693467,2.743065596,Nl,Lake Elizabeth,27067,45.0648387769672,-94.794591218715,27067,27067_2005,MN,"Kandiyohi County, Minnesota",50156.0,42150.0,7,0.1272123368920522,0.10196915776986952,0.004578884934756821
120018205,0.284625588,MN,Fry,yoy,none,2005,57.51484376,1.34999485,2847.101142,69.58183886,hyper_eutrophic,1183.277143,0.452261307,3.351389647,Nl,Ella Lake,27067,45.0815476894373,-94.8171936134414,27067,27067_2005,MN,"Kandiyohi County, Minnesota",50156.0,42150.0,7,0.1272123368920522,0.10196915776986952,0.004578884934756821
